"num","year","month","day","week","hour","minute"
1605,2016,7,2,"周六",23,44
1606,2016,7,3,"周日",23,27
1607,2016,7,4,"周一",23,30
1608,2016,7,5,"周二",23,23
1609,2016,7,6,"周三",23,30
1610,2016,7,7,"周四",22,39
1611,2016,7,8,"周五",23,24
1612,2016,7,9,"周六",22,40
1613,2016,7,10,"周日",22,55
1614,2016,7,11,"周一",22,22
1615,2016,7,12,"周二",22,50
1616,2016,7,13,"周三",23,14
1617,2016,7,14,"周四",23,12
1618,2016,7,15,"周五",23,22
1619,2016,7,16,"周六",23,11
1620,2016,7,17,"周日",23,50
1621,2016,7,18,"周一",23,38
1622,2016,7,19,"周二",23,32
1623,2016,7,20,"周三",23,52
1624,2016,7,21,"周四",23,28
1625,2016,7,22,"周五",23,36
1626,2016,7,23,"周六",23,20
1627,2016,7,24,"周日",22,39
1628,2016,7,25,"周一",23,11
1629,2016,7,26,"周二",22,58
1630,2016,7,27,"周三",23,15
1631,2016,7,28,"周四",23,6
1632,2016,7,29,"周五",22,57
1633,2016,7,30,"周六",22,35
1634,2016,7,31,"周日",23,6
1635,2016,8,1,"周一",23,39
1636,2016,8,2,"周二",23,20
1637,2016,8,3,"周三",23,42
1638,2016,8,4,"周四",23,25
1639,2016,8,5,"周五",23,38
1640,2016,8,6,"周六",23,19
1641,2016,8,7,"周日",23,42
1642,2016,8,8,"周一",23,25
1643,2016,8,9,"周二",22,59
1644,2016,8,10,"周三",23,21
1645,2016,8,11,"周四",23,16
1646,2016,8,12,"周五",23,20
1647,2016,8,13,"周六",23,31
1648,2016,8,14,"周日",23,11
1649,2016,8,15,"周一",23,54
1650,2016,8,16,"周二",23,6
1651,2016,8,17,"周三",23,50
1652,2016,8,18,"周四",22,50
1653,2016,8,19,"周五",23,45
1654,2016,8,20,"周六",22,53
1655,2016,8,21,"周日",23,27
1656,2016,8,22,"周一",22,46
1657,2016,8,23,"周二",23,7
1658,2016,8,24,"周三",23,10
1659,2016,8,25,"周四",23,14
1660,2016,8,26,"周五",23,32
1661,2016,8,27,"周六",23,52
1662,2016,8,28,"周日",23,49
1663,2016,8,29,"周一",23,30
1664,2016,8,30,"周二",23,16
1665,2016,8,31,"周三",22,37
1666,2016,9,1,"周四",23,23
1667,2016,9,2,"周五",23,41
1668,2016,9,3,"周六",23,8
1669,2016,9,4,"周日",23,21
1670,2016,9,5,"周一",23,19
1671,2016,9,6,"周二",22,36
1672,2016,9,7,"周三",23,48
1673,2016,9,8,"周四",23,20
1674,2016,9,9,"周五",23,1
1675,2016,9,10,"周六",23,42
1676,2016,9,11,"周日",22,49
1677,2016,9,12,"周一",22,39
1678,2016,9,13,"周二",23,26
1679,2016,9,14,"周三",23,12
1680,2016,9,15,"周四",23,46
1681,2016,9,16,"周五",23,28
1682,2016,9,17,"周六",23,2
1683,2016,9,18,"周日",22,56
1684,2016,9,19,"周一",23,31
1685,2016,9,20,"周二",22,45
1686,2016,9,21,"周三",23,14
1687,2016,9,22,"周四",23,15
1688,2016,9,23,"周五",23,55
1689,2016,9,24,"周六",23,16
1690,2016,9,25,"周日",24,1
1691,2016,9,26,"周一",22,44
1692,2016,9,27,"周二",23,35
1693,2016,9,28,"周三",23,18
1694,2016,9,29,"周四",22,48
1695,2016,9,30,"周五",23,36
1696,2016,10,1,"周六",23,16
1697,2016,10,2,"周日",22,36
1698,2016,10,3,"周一",23,31
1699,2016,10,4,"周二",22,54
1700,2016,10,5,"周三",22,51
1701,2016,10,6,"周四",22,40
1702,2016,10,7,"周五",18,41
1703,2016,10,8,"周六",23,16
1704,2016,10,9,"周日",22,43
1705,2016,10,10,"周一",22,54
1706,2016,10,11,"周二",23,9
1707,2016,10,12,"周三",23,49
1708,2016,10,13,"周四",23,15
1709,2016,10,14,"周五",23,27
1710,2016,10,15,"周六",23,5
1711,2016,10,16,"周日",23,11
1712,2016,10,17,"周一",23,2
1713,2016,10,18,"周二",18,19
1714,2016,10,19,"周三",23,41
1715,2016,10,20,"周四",22,40
1716,2016,10,21,"周五",18,20
1717,2016,10,22,"周六",23,10
1718,2016,10,23,"周日",22,51
1719,2016,10,24,"周一",23,32
1720,2016,10,25,"周二",18,17
1721,2016,10,26,"周三",23,29
1722,2016,10,27,"周四",23,25
1723,2016,10,28,"周五",24,30
1724,2016,10,29,"周六",22,52
1725,2016,10,30,"周日",23,16
1726,2016,10,31,"周一",23,56
1727,2016,11,1,"周二",23,34
1728,2016,11,2,"周三",23,11
1729,2016,11,3,"周四",23,51
1730,2016,11,4,"周五",23,49
1731,2016,11,5,"周六",23,54
1732,2016,11,6,"周日",18,26
1733,2016,11,7,"周一",23,45
1734,2016,11,8,"周二",18,7
1735,2016,11,9,"周三",23,49
1736,2016,11,10,"周四",23,45
1737,2016,11,12,"周六",23,51
1738,2016,11,13,"周日",24,2
1739,2016,11,14,"周一",23,46
1740,2016,11,15,"周二",18,20
1741,2016,11,16,"周三",23,40
1742,2016,11,17,"周四",23,41
1743,2016,11,18,"周五",23,0
1744,2016,11,19,"周六",23,52
1745,2016,11,20,"周日",22,57
1746,2016,11,21,"周一",23,13
1747,2016,11,22,"周二",17,21
1748,2016,11,23,"周三",24,0
1749,2016,11,24,"周四",23,53
1750,2016,11,26,"周六",23,54
1751,2016,11,27,"周日",18,26
1752,2016,11,28,"周一",22,47
1753,2016,11,29,"周二",18,42
1754,2016,11,30,"周三",23,41
1755,2016,12,1,"周四",23,45
1756,2016,12,2,"周五",23,50
1757,2016,12,3,"周六",23,58
1758,2016,12,4,"周日",23,48
1759,2016,12,5,"周一",23,39
1760,2016,12,6,"周二",18,8
1761,2016,12,7,"周三",23,35
1762,2016,12,8,"周四",22,46
1763,2016,12,9,"周五",23,56
1764,2016,12,10,"周六",22,56
1765,2016,12,11,"周日",18,10
1766,2016,12,12,"周一",23,48
1767,2016,12,13,"周二",23,24
1768,2016,12,14,"周三",23,56
1769,2016,12,15,"周四",23,20
1770,2016,12,16,"周五",24,14
1771,2016,12,17,"周六",23,55
1772,2016,12,18,"周日",23,37
1773,2016,12,19,"周一",24,0
1774,2016,12,20,"周二",23,55
1775,2016,12,21,"周三",23,56
1776,2016,12,22,"周四",23,16
1777,2016,12,23,"周五",23,30
1778,2016,12,24,"周六",21,57
1779,2016,12,25,"周日",23,7
1780,2016,12,26,"周一",23,47
1781,2016,12,27,"周二",18,36
1782,2016,12,28,"周三",22,27
1783,2016,12,29,"周四",22,19
1784,2016,12,30,"周五",23,57
1785,2016,12,31,"周六",22,21
1786,2017,1,1,"周日",23,16
1787,2017,1,2,"周一",23,1
1788,2017,1,3,"周二",18,35
1789,2017,1,4,"周三",23,54
1790,2017,1,6,"周五",23,47
1791,2017,1,7,"周六",24,15
1792,2017,1,8,"周日",23,56
1793,2017,1,9,"周一",17,47
1794,2017,1,10,"周二",24,17
1795,2017,1,11,"周三",23,9
1796,2017,1,12,"周四",22,54
1797,2017,1,13,"周五",23,42
1798,2017,1,14,"周六",23,58
1799,2017,1,15,"周日",23,41
1800,2017,1,16,"周一",23,56
1801,2017,1,17,"周二",23,40
1802,2017,1,18,"周三",23,0
1803,2017,1,19,"周四",23,32
1804,2017,1,20,"周五",22,32
1805,2017,1,21,"周六",23,45
1806,2017,1,22,"周日",24,8
1807,2017,1,23,"周一",24,12
1808,2017,1,24,"周二",23,28
1809,2017,1,25,"周三",23,52
1810,2017,1,26,"周四",23,48
1811,2017,1,27,"周五",24,29
1812,2017,1,28,"周六",22,49
1813,2017,1,29,"周日",23,27
1814,2017,1,30,"周一",24,14
1815,2017,1,31,"周二",23,28
1816,2017,2,1,"周三",22,47
1817,2017,2,2,"周四",23,1
1818,2017,2,3,"周五",22,38
1819,2017,2,4,"周六",23,25
1820,2017,2,5,"周日",23,4
1821,2017,2,6,"周一",23,30
1822,2017,2,7,"周二",23,42
1823,2017,2,8,"周三",23,35
1824,2017,2,9,"周四",23,46
1825,2017,2,10,"周五",23,5
1826,2017,2,11,"周六",23,8
1827,2017,2,12,"周日",23,38
1828,2017,2,13,"周一",23,44
1829,2017,2,14,"周二",23,56
1830,2017,2,15,"周三",23,43
1831,2017,2,16,"周四",23,39
1832,2017,2,17,"周五",20,48
1833,2017,2,18,"周六",22,48
1834,2017,2,19,"周日",21,11
1835,2017,2,20,"周一",22,58
1836,2017,2,21,"周二",20,32
1837,2017,2,22,"周三",22,39
1838,2017,2,23,"周四",22,51
1839,2017,2,24,"周五",23,46
1840,2017,2,25,"周六",23,56
1841,2017,2,26,"周日",22,2
1842,2017,2,27,"周一",23,57
1843,2017,2,28,"周二",23,47
1844,2017,3,1,"周三",24,2
1845,2017,3,2,"周四",23,32
1846,2017,3,3,"周五",22,33
1847,2017,3,4,"周六",22,51
1848,2017,3,5,"周日",22,32
1849,2017,3,6,"周一",23,15
1850,2017,3,7,"周二",23,29
1851,2017,3,8,"周三",22,47
1852,2017,3,9,"周四",22,59
1853,2017,3,10,"周五",23,58
1854,2017,3,11,"周六",22,56
1855,2017,3,12,"周日",22,58
1856,2017,3,13,"周一",20,38
1857,2017,3,14,"周二",22,36
1858,2017,3,15,"周三",17,56
1859,2017,3,16,"周四",22,51
1860,2017,3,17,"周五",23,16
1861,2017,3,18,"周六",23,26
1862,2017,3,19,"周日",22,34
1863,2017,3,20,"周一",23,2
1864,2017,3,21,"周二",24,4
1865,2017,3,22,"周三",23,26
1866,2017,3,23,"周四",23,32
1867,2017,3,24,"周五",23,36
1868,2017,3,25,"周六",22,45
1869,2017,3,26,"周日",22,6
1870,2017,3,27,"周一",23,39
1871,2017,3,28,"周二",23,45
1872,2017,3,29,"周三",21,21
1873,2017,3,30,"周四",23,27
1874,2017,3,31,"周五",23,8
1875,2017,4,1,"周六",22,32
1876,2017,4,2,"周日",23,5
1877,2017,4,3,"周一",22,58
1878,2017,4,4,"周一",24,37
1879,2017,4,5,"周二",22,50
1880,2017,4,7,"周四",22,36
1881,2017,4,8,"周六",23,57
1882,2017,4,9,"周日",23,32
1883,2017,4,10,"周一",23,26
1884,2017,4,11,"周二",23,42
1885,2017,4,12,"周三",22,21
1886,2017,4,13,"周四",23,49
1887,2017,4,14,"周五",23,49
1888,2017,4,15,"周六",22,2
1889,2017,4,16,"周日",22,46
1890,2017,4,17,"周一",23,14
1891,2017,4,18,"周二",22,41
1892,2017,4,19,"周三",22,43
1893,2017,4,21,"周五",22,46
1894,2017,4,22,"周六",23,12
1895,2017,4,23,"周日",22,40
1896,2017,4,24,"周一",23,37
1897,2017,4,25,"周二",22,57
1898,2017,4,26,"周三",22,23
1899,2017,4,27,"周四",23,50
1900,2017,4,28,"周五",23,54
1901,2017,4,29,"周六",24,4
1902,2017,4,30,"周日",22,49
1903,2017,5,1,"周一",24,4
1904,2017,5,3,"周三",22,48
1905,2017,5,4,"周四",22,40
1906,2017,5,5,"周五",23,6
1907,2017,5,6,"周六",23,39
1908,2017,5,7,"周日",21,46
1909,2017,5,8,"周一",21,23
1910,2017,5,9,"周二",22,21
1911,2017,5,10,"周三",21,56
1912,2017,5,12,"周五",22,52
1913,2017,5,13,"周六",21,31
1914,2017,5,14,"周日",22,9
1915,2017,5,15,"周一",21,15
1916,2017,5,16,"周二",22,4
1917,2017,5,17,"周三",21,28
1918,2017,5,18,"周四",22,45
1919,2017,5,19,"周五",23,52
1920,2017,5,20,"周六",23,19
1921,2017,5,21,"周日",24,17
1922,2017,5,22,"周一",23,44
1923,2017,5,23,"周二",24,23
1924,2017,5,24,"周三",23,32
1925,2017,5,25,"周四",23,48
1926,2016,5,26,"周五",23,45
1927,2017,5,27,"周六",23,24
1928,2017,5,28,"周日",23,22
1929,2017,5,29,"周一",24,16
1930,2017,5,30,"周二",23,56
1931,2017,5,31,"周三",23,50
1932,2017,6,1,"周四",23,7
1933,2017,6,2,"周五",23,3
1934,2017,6,3,"周六",24,6
1935,2017,6,4,"周日",22,51
1936,2017,6,5,"周一",22,37
1937,2017,6,6,"周二",22,24
1938,2017,6,7,"周三",23,6
1939,2017,6,8,"周四",24,7
1940,2017,6,9,"周五",23,30
1941,2017,6,10,"周六",23,12
1942,2017,6,11,"周日",24,23
1943,2017,6,12,"周一",23,26
1944,2017,6,13,"周二",21,47
1945,2017,6,14,"周三",24,19
1946,2017,6,15,"周四",22,46
1947,2017,6,16,"周五",23,57
1948,2017,6,17,"周六",21,32
1949,2017,6,18,"周日",23,10
1950,2017,6,19,"周一",23,5
1951,2017,6,20,"周二",23,40
1952,2017,6,21,"周三",23,26
1953,2017,6,22,"周四",23,19
1954,2017,6,23,"周五",23,54
1955,2017,6,24,"周六",23,6
1956,2017,6,25,"周日",24,10
1957,2017,6,26,"周一",23,51
1958,2017,6,27,"周二",23,38
1959,2017,6,28,"周三",24,0
1960,2017,6,29,"周四",22,58
1961,2017,6,30,"周五",22,30
1962,2017,7,1,"周六",24,28
1963,2017,7,2,"周日",25,14
1964,2017,7,3,"周一",23,29
1965,2017,7,4,"周二",22,44
1966,2017,7,5,"周三",22,38
1967,2017,7,6,"周四",22,37
1968,2017,7,7,"周五",23,35
1969,2017,7,8,"周六",22,51
1970,2017,7,9,"周日",22,20
1971,2017,7,10,"周一",23,48
1972,2017,7,11,"周二",23,3
1973,2017,7,12,"周三",23,22
1974,2017,7,13,"周四",22,4
1975,2017,7,14,"周五",22,33
1976,2017,7,15,"周六",23,25
1977,2017,7,16,"周日",23,10
1978,2017,7,17,"周一",22,56
1979,2017,7,18,"周二",23,23
1980,2017,7,19,"周三",23,5
1981,2017,7,20,"周四",22,42
1982,2017,7,21,"周五",23,31
1983,2017,7,22,"周六",23,54
1984,2017,7,23,"周日",23,38
1985,2017,7,24,"周一",24,33
1986,2017,7,25,"周二",23,52
1987,2017,7,26,"周三",23,24
1988,2017,7,27,"周四",23,50
1989,2017,7,28,"周五",23,26
1990,2017,7,29,"周六",23,51
1991,2017,7,30,"周日",23,0
1992,2017,7,31,"周一",24,5
1993,2017,8,1,"周二",24,14
1994,2017,8,2,"周三",23,25
1995,2017,8,3,"周四",24,10
1996,2017,8,4,"周五",23,47
1997,2017,8,5,"周六",25,9
1998,2017,8,6,"周日",23,28
1999,2017,8,7,"周一",23,52
2000,2017,8,8,"周二",22,20
2001,2017,8,9,"周三",23,45
2002,2017,8,10,"周四",23,41
2003,2017,8,11,"周五",23,58
2004,2017,8,12,"周六",23,7
2005,2017,8,13,"周日",22,43
2006,2017,8,14,"周一",23,38
2007,2017,8,15,"周二",23,46
2008,2017,8,16,"周三",23,26
2009,2017,8,17,"周四",23,52
2010,2017,8,18,"周五",23,44
2011,2017,8,19,"周六",23,31
2012,2017,8,20,"周日",23,5
2013,2017,8,21,"周一",23,40
2014,2017,8,22,"周二",23,4
2015,2017,8,23,"周三",23,51
2016,2017,8,24,"周四",23,1
2017,2017,8,25,"周五",22,56
2018,2017,8,26,"周六",22,55
2019,2017,8,27,"周日",23,44
2020,2017,8,28,"周一",24,8
2021,2017,8,29,"周二",22,46
2022,2017,8,30,"周三",23,24
2023,2017,8,31,"周四",23,7
2024,2017,9,1,"周五",23,24
2025,2017,9,2,"周六",21,59
2026,2017,9,3,"周日",23,37
2027,2017,9,4,"周一",23,11
2028,2017,9,5,"周二",24,13
2029,2017,9,6,"周三",22,52
2030,2017,9,7,"周四",23,39
2031,2017,9,8,"周五",23,25
2032,2017,9,9,"周六",23,24
2033,2017,9,10,"周日",23,4
2034,2017,9,11,"周一",22,26
2035,2017,9,12,"周二",23,34
2036,2017,9,13,"周三",21,15
2037,2017,9,14,"周四",23,16
2038,2017,9,15,"周五",23,57
2039,2017,9,16,"周六",23,17
2040,2017,9,17,"周日",23,52
2041,2017,9,18,"周一",23,27
2042,2017,9,19,"周二",23,7
2043,2017,9,20,"周三",24,4
2044,2017,9,21,"周四",23,34
2045,2017,9,22,"周五",24,24
2046,2017,9,23,"周六",24,28
2047,2017,9,24,"周日",24,7
2048,2017,9,25,"周一",24,12
2049,2017,9,26,"周二",24,1
2050,2017,9,27,"周三",23,39
2051,2017,9,28,"周四",22,53
2052,2017,9,29,"周五",24,47
2053,2017,9,30,"周六",23,30
2054,2017,10,1,"周日",23,44
2055,2017,10,2,"周一",23,1
2056,2017,10,3,"周二",22,40
2057,2017,10,4,"周三",23,39
2058,2017,10,5,"周四",23,28
2059,2017,10,6,"周五",23,45
2060,2017,10,7,"周六",24,9
2061,2017,10,8,"周日",23,38
2062,2017,10,9,"周一",22,31
2063,2017,10,10,"周二",22,37
2064,2017,10,11,"周三",23,36
2065,2017,10,12,"周四",23,58
2066,2017,10,13,"周五",22,38
2067,2017,10,14,"周六",22,26
2068,2017,10,15,"周日",23,29
2069,2017,10,16,"周一",23,47
2070,2017,10,17,"周二",23,15
2071,2017,10,18,"周三",23,36
2072,2017,10,19,"周四",24,26
2073,2017,10,20,"周五",24,13
2074,2017,10,21,"周六",23,57
2075,2017,10,22,"周日",24,11
2076,2017,10,23,"周一",23,51
2077,2017,10,24,"周二",24,20
2078,2017,10,25,"周三",22,47
2079,2017,10,26,"周四",24,24
2080,2017,10,27,"周五",23,51
2081,2017,10,28,"周六",22,37
2082,2017,10,29,"周日",23,58
2083,2017,10,30,"周一",23,51
2084,2017,10,31,"周二",23,48
2085,2017,11,1,"周三",23,5
2086,2017,11,3,"周五",22,38
2087,2017,11,4,"周六",22,54
2088,2017,11,5,"周日",24,27
2089,2017,11,7,"周二",22,50
2090,2017,11,8,"周三",24,40
2091,2017,11,9,"周四",23,46
2092,2017,11,10,"周五",24,23
2093,2017,11,11,"周六",23,19
2094,2017,11,12,"周日",23,17
2095,2017,11,13,"周一",23,32
2096,2017,11,14,"周二",24,5
2097,2017,11,15,"周三",23,11
2098,2017,11,16,"周四",24,31
2099,2017,11,17,"周五",24,8
2100,2017,11,18,"周六",22,39
2101,2017,11,19,"周日",24,4
2102,2017,11,20,"周一",23,24
2103,2017,11,21,"周二",23,45
2104,2017,11,22,"周三",23,25
2105,2017,11,23,"周四",24,15
2106,2017,11,24,"周五",22,46
2107,2017,11,25,"周六",22,3
2108,2017,11,26,"周日",22,9
2109,2017,11,27,"周一",23,41
2110,2017,11,28,"周二",24,3
2111,2017,11,29,"周三",23,13
2112,2017,11,30,"周四",23,7
2113,2017,12,1,"周五",22,57
2114,2017,12,2,"周六",24,6
2115,2017,12,3,"周日",22,34
2116,2017,12,4,"周一",23,36
2117,2017,12,5,"周二",22,11
2118,2017,12,6,"周三",23,53
2119,2017,12,7,"周四",24,35
2120,2017,12,8,"周五",23,43
2121,2017,12,9,"周六",22,44
2122,2017,12,10,"周日",23,44
2123,2017,12,11,"周一",22,9
2124,2017,12,12,"周二",22,15
2125,2017,12,13,"周三",23,8
2126,2017,12,14,"周四",23,55
2127,2017,12,15,"周五",24,3
2128,2017,12,16,"周六",24,3
2129,2017,12,17,"周日",24,26
2130,2017,12,18,"周一",23,2
2131,2017,12,19,"周二",23,5
2132,2017,12,20,"周三",23,27
2133,2017,12,21,"周四",23,48
2134,2017,12,22,"周五",24,2
2135,2017,12,23,"周六",23,47
2136,2017,12,24,"周日",24,21
2137,2017,12,25,"周一",24,24
2138,2017,12,26,"周二",23,14
2139,2017,12,27,"周三",24,18
2140,2017,12,28,"周四",24,14
2141,2017,12,29,"周五",23,49
2142,2017,12,30,"周六",24,10
2143,2017,12,31,"周日",22,16
2144,2018,1,1,"周一",22,39
2145,2018,1,2,"周二",22,31
2146,2018,1,3,"周三",22,47
2147,2018,1,4,"周四",24,12
2148,2018,1,5,"周五",24,9
2149,2018,1,6,"周六",24,0
2150,2018,1,7,"周日",23,35
2151,2018,1,8,"周一",23,54
2152,2018,1,9,"周二",24,11
2153,2018,1,10,"周三",24,34
2154,2018,1,11,"周四",24,29
2155,2018,1,12,"周五",23,35
2156,2018,1,13,"周六",23,53
2157,2018,1,14,"周日",24,20
2158,2018,1,15,"周一",23,53
2159,2018,1,16,"周二",23,54
2160,2018,1,17,"周三",24,3
2161,2018,1,18,"周四",23,47
2162,2018,1,19,"周五",23,52
2163,2018,1,20,"周六",23,39
2164,2018,1,21,"周日",24,27
2165,2018,1,22,"周一",23,22
2166,2018,1,23,"周二",23,55
2167,2018,1,24,"周三",24,1
2168,2018,1,25,"周四",22,37
2169,2018,1,26,"周五",23,23
2170,2018,1,27,"周六",24,7
2171,2018,1,28,"周日",23,46
2172,2018,1,29,"周一",23,29
2173,2018,1,30,"周二",22,59
2174,2018,1,31,"周三",22,25
2175,2018,2,1,"周四",24,1
2176,2018,2,2,"周五",23,57
2177,2018,2,3,"周六",24,51
2178,2018,2,4,"周日",23,49
2179,2018,2,5,"周一",23,52
2180,2018,2,6,"周二",24,21
2181,2018,2,7,"周三",24,9
2182,2018,2,8,"周四",24,21
2183,2018,2,9,"周五",22,56
2184,2018,2,10,"周六",24,45
2185,2018,2,11,"周日",24,37
2186,2018,2,12,"周一",24,34
2187,2018,2,13,"周二",23,47
2188,2018,2,14,"周三",24,27
2189,2018,2,15,"周四",24,42
2190,2018,2,16,"周五",22,29
2191,2018,2,17,"周六",22,44
2192,2018,2,18,"周日",23,47
2193,2018,2,20,"周二",24,10
2194,2018,2,21,"周三",24,41
2195,2018,2,22,"周四",24,9
2196,2018,2,23,"周五",24,57
2197,2018,2,24,"周六",23,48
2198,2018,2,25,"周日",25,6
2199,2018,2,26,"周一",24,20
2200,2018,2,27,"周二",25,3
2201,2018,2,28,"周三",22,46
2202,2018,3,1,"周四",22,38
2203,2018,3,2,"周五",24,31
2204,2018,3,3,"周六",24,18
2205,2018,3,4,"周日",23,4
2206,2018,3,5,"周一",24,43
2207,2018,3,6,"周二",24,24
2208,2018,3,7,"周三",24,30
2209,2018,3,8,"周四",22,52
2210,2018,3,9,"周五",23,56
2211,2018,3,10,"周六",24,0
2212,2018,3,11,"周日",24,51
2213,2018,3,12,"周一",24,9
2214,2018,3,13,"周二",23,59
2215,2018,3,14,"周三",23,36
2216,2018,3,15,"周四",24,10
2217,2018,3,16,"周五",23,23
2218,2018,3,17,"周六",22,49
2219,2018,3,18,"周日",23,49
2220,2018,3,19,"周一",24,30
2221,2018,3,20,"周二",23,54
2222,2018,3,21,"周三",22,49
2223,2018,3,22,"周四",23,13
2224,2018,3,23,"周五",23,37
2225,2018,3,24,"周六",22,2
2226,2018,3,25,"周日",22,48
2227,2018,3,26,"周一",23,39
2228,2018,3,27,"周二",23,51
2229,2018,3,28,"周三",23,54
2230,2018,3,29,"周四",23,26
2231,2018,3,30,"周五",23,11
2232,2018,3,31,"周六",21,50
2233,2018,4,1,"周日",23,56
2234,2018,4,2,"周一",23,27
2235,2018,4,3,"周二",24,19
2236,2018,4,4,"周三",23,28
2237,2018,4,5,"周四",23,27
2238,2018,4,6,"周五",23,37
2239,2018,4,7,"周六",23,36
2240,2018,4,8,"周日",23,38
2241,2018,4,9,"周一",23,43
2242,2018,4,10,"周二",23,16
2243,2018,4,11,"周三",23,11
2244,2018,4,12,"周四",22,44
2245,2018,4,13,"周五",22,46
2246,2018,4,14,"周六",23,53
2247,2018,4,15,"周日",23,1
2248,2018,4,16,"周一",23,26
2249,2018,4,17,"周二",22,34
2250,2018,4,18,"周三",23,33
2251,2018,4,19,"周四",22,43
2252,2018,4,20,"周五",22,55
2253,2018,4,21,"周六",23,19
2254,2018,2,22,"周日",23,55
2255,2018,2,23,"周一",23,44
2256,2018,4,24,"周二",23,38
2257,2018,4,25,"周三",23,16
2258,2018,4,26,"周四",23,59
2259,2018,4,27,"周五",23,55
2260,2018,4,28,"周六",24,4
2261,2018,4,29,"周日",24,16
2262,2018,4,30,"周一",23,50
2263,2018,5,1,"周二",23,57
2264,2018,5,2,"周三",23,56
2265,2018,5,3,"周四",23,26
2266,2018,5,4,"周五",22,22
2267,2018,5,5,"周六",23,7
2268,2018,5,6,"周日",24,26
2269,2018,5,7,"周一",22,41
2270,2018,5,8,"周二",22,7
2271,2018,5,9,"周三",24,0
2272,2018,5,10,"周四",23,31
2273,2018,5,11,"周五",22,27
2274,2018,5,12,"周六",23,49
2275,2018,5,13,"周日",24,27
2276,2018,5,14,"周一",23,36
2277,2018,5,15,"周二",23,8
2278,2018,5,16,"周三",23,10
2279,2018,5,17,"周四",23,30
2280,2018,5,18,"周五",23,1
2281,2018,5,19,"周六",23,47
2282,2018,5,21,"周一",23,30
2283,2018,5,22,"周二",24,6
2284,2018,5,23,"周三",24,3
2285,2018,5,24,"周四",23,48
2286,2018,5,26,"周六",22,58
2287,2018,5,27,"周日",23,24
2288,2018,5,28,"周一",23,40
2289,2018,5,29,"周二",24,18
2290,2018,5,30,"周三",24,8
2291,2018,5,31,"周四",22,23
2292,2018,6,1,"周五",23,10
2293,2018,6,2,"周六",22,23
2294,2018,6,3,"周日",22,23
2295,2018,6,4,"周一",22,18
2296,2018,6,5,"周二",23,7
2297,2018,6,6,"周三",24,5
2298,2018,6,7,"周四",23,56
2299,2018,6,8,"周五",22,53
2300,2018,6,9,"周六",22,4
2301,2018,6,10,"周日",23,25
2302,2018,6,11,"周一",23,50
2303,2018,6,13,"周三",24,1
2304,2018,6,14,"周四",23,36
2305,2018,6,15,"周五",22,29
2306,2018,6,16,"周六",24,16
2307,2018,6,17,"周日",23,14
2308,2018,6,18,"周一",24,4
2309,2018,6,19,"周二",23,45
2310,2018,6,20,"周三",23,15
2311,2018,6,21,"周四",23,46
2312,2018,6,22,"周五",23,43
2313,2018,6,23,"周六",22,20
2314,2018,6,24,"周日",23,17
2315,2018,6,25,"周一",23,12
2316,2018,6,26,"周二",23,15
2317,2018,6,27,"周三",22,9
2318,2018,6,28,"周四",23,2
2319,2018,6,29,"周五",23,28
2320,2018,6,30,"周六",23,56
2321,2018,7,1,"周日",22,27
2322,2018,7,2,"周一",22,3
2323,2018,7,3,"周二",22,13
2324,2018,7,4,"周三",21,58
2325,2018,7,5,"周四",22,13
2326,2018,7,6,"周五",24,2
2327,2018,7,7,"周六",22,0
2328,2018,7,8,"周日",23,13
2329,2018,7,9,"周一",24,2
2330,2018,7,10,"周二",24,9
2331,2018,7,11,"周三",23,58
2332,2018,7,12,"周四",23,29
2333,2018,7,13,"周五",23,17
2334,2018,7,14,"周六",23,28
2335,2018,7,15,"周日",23,4
2336,2018,7,16,"周一",22,54
2337,2018,7,17,"周二",23,39
2338,2018,7,18,"周三",24,1
2339,2018,7,19,"周四",23,28
2340,2018,7,20,"周五",25,50
2341,2018,7,22,"周日",22,53
2342,2018,7,23,"周一",23,48
2343,2018,7,24,"周二",23,40
2344,2018,7,25,"周三",23,55
2345,2018,7,26,"周四",24,5
2346,2018,7,27,"周五",22,16
2347,2018,7,28,"周日",22,1
2348,2018,7,29,"周日",22,36
2349,2018,7,30,"周一",21,53
2350,2018,7,31,"周二",24,39
2351,2018,8,1,"周三",22,10
2352,2018,8,2,"周四",22,15
2353,2018,8,4,"周六",21,17
2354,2018,8,5,"周日",23,19
2355,2018,8,6,"周一",23,45
2356,2018,8,7,"周二",23,30
2357,2018,8,8,"周三",23,31
2358,2018,8,9,"周四",22,43
2359,2018,8,10,"周五",22,30
2360,2018,8,11,"周六",22,7
2361,2018,8,12,"周日",23,22
2362,2018,8,13,"周一",23,21
2363,2018,8,14,"周二",22,26
2364,2018,8,15,"周三",22,24
2365,2018,8,16,"周四",22,15
2366,2018,8,17,"周五",22,51
2367,2018,8,18,"周六",21,46
2368,2018,8,19,"周日",22,0
2369,2018,8,20,"周一",22,45
2370,2018,8,21,"周二",21,42
2371,2018,8,22,"周三",23,24
2372,2018,8,23,"周四",23,58
2373,2018,8,24,"周五",22,48
2374,2018,8,25,"周六",22,17
2375,2018,8,26,"周日",21,57
2376,2018,8,27,"周一",25,33
2377,2018,8,28,"周二",23,42
2378,2018,8,29,"周三",23,57
2379,2018,8,30,"周四",22,16
2380,2018,8,31,"周五",23,3
